iteration,original,tuned
1,0.17743347398936749,0.18878237064927816
2,0.17517439927905798,0.13188047939911485
3,0.17544123018160462,0.1315101278014481
4,0.17586719430983067,0.1318063591606915
5,0.17600162513554096,0.13154090801253915
6,0.17614984512329102,0.13167376816272736
7,0.17601743433624506,0.13137262733653188
8,0.1760327648371458,0.13157571712508798
9,0.17629814613610506,0.131445137783885
10,0.1765073579736054,0.131764009129256
11,0.1764710359275341,0.131565747782588
12,0.1765134879387915,0.13171452889218926
13,0.17665430717170238,0.1313872472383082
14,0.17652043839916587,0.13170423917472363
15,0.17645752802491188,0.13161103799939156
16,0.17636548588052392,0.13186351908370852
17,0.17651555687189102,0.13165120780467987
18,0.17659010784700513,0.13173512881621718
19,0.17661181930452585,0.1314444369636476
20,0.1765870968811214,0.13163793832063675
21,0.1766079580411315,0.13154051778838038
22,0.1766529488377273,0.1318623088300228
23,0.17664850736036897,0.13159332796931267
24,0.1766935191117227,0.13174382969737053
25,0.17657078802585602,0.13146826718002558
26,0.17682760814204812,0.13166926940903068
27,0.17675364902243018,0.13155894726514816
28,0.17661566892638803,0.13185537979006767
29,0.17668527830392122,0.1315408069640398
30,0.17666250793263316,0.1317230393178761
31,0.17668516933918,0.13138993689790368
32,0.17670866707339883,0.13161860825493932
33,0.17680835025385022,0.13149133697152138
34,0.17682671966031194,0.13179922942072153
35,0.17678529815748334,0.13156073773279786
36,0.1766881481744349,0.13171348813921213
37,0.17676915973424911,0.13144294684752822
38,0.17677175905555487,0.13163775904104114
39,0.17666270677000284,0.13149410905316472
40,0.17665391881018877,0.13182350900024176
41,0.1767543889582157,0.13153834687545896
42,0.17671609809622169,0.1317117791622877
43,0.1765626878477633,0.13142080698162317
44,0.1769669409841299,0.13159711798653007
45,0.1767460168339312,0.1315472973510623
46,0.17673557018861175,0.13179174903780222
47,0.17673843912780285,0.13151971762999892
48,0.1768645290285349,0.1317097283899784
49,0.1767949489876628,0.13142637768760324
50,0.17747858306393027,0.13160017831251025
51,0.17711570067331195,0.13148524705320597
52,0.17684482876211405,0.13177163898944855
53,0.1769793308340013,0.13157071825116873
54,0.17694038897752762,0.13176924036815763
55,0.1768314498476684,0.13141533732414246
56,0.1767816091887653,0.13160428730770946
57,0.17672875802963972,0.1315023577772081
58,0.17678446928039193,0.13179391901940107
59,0.17689410038292408,0.13154364796355367
60,0.17688098875805736,0.13169445795938373
61,0.17688584001734853,0.1313997977413237
62,0.17701451107859612,0.1316007380373776
63,0.17697587935253978,0.13142286706715822
64,0.17676012916490436,0.13177785882726312
65,0.1769626010209322,0.13153492799028754
66,0.17688490776345134,0.1317534581758082
67,0.17684911005198956,0.13141248701140285
68,0.17695324961096048,0.13159087765961885
69,0.17690111882984638,0.13152133766561747
70,0.17693853098899126,0.1318179597146809
71,0.1769478302448988,0.1314946268685162
72,0.17688647890463471,0.1317108990624547
73,0.17710045026615262,0.1314708972349763
74,0.17709012189880013,0.1315713278017938
75,0.17678756080567837,0.13152712816372514
76,0.1767508196644485,0.1317954887636006
77,0.17683414090424776,0.1315196380019188
78,0.1769695607945323,0.1317213480360806
79,0.1769440621137619,0.13143606670200825
80,0.17685973132029176,0.13159775780513883
81,0.17687878105789423,0.13148072734475136
82,0.17678038077428937,0.13185431994497776
83,0.1771792913787067,0.13154726708307862
84,0.17690828163176775,0.13169234013184905
85,0.17689436068758368,0.13141400692984462
86,0.17685856204479933,0.13164480915293097
87,0.1769468910060823,0.13156616687774658
88,0.1767100691795349,0.1318186391144991
89,0.1768862921744585,0.13153836783021688
90,0.17683222144842148,0.13171885767951608
91,0.17684900108724833,0.13141133729368448
92,0.1768993209116161,0.13159834779798985
93,0.1768917520530522,0.1315105683170259
94,0.17688223021104932,0.1317243780940771
95,0.17720486177131534,0.1314834081567824
96,0.17694589169695973,0.1317020575515926
97,0.17696747230365872,0.13133773673325777
98,0.1768676908686757,0.13162540784105659
99,0.1768965502269566,0.1314408089965582
100,0.17700398294255137,0.13183698896318674
