SDFG,Kernel,Config,Time,Speedup
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((128,), (8, 16, 1), (128, 2, 1), (False, False, False), False)","4.6802","0.23281056365112604"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((16,), (1, 2, 1), (16, 32, 1), (False, False, False), False)","0.6155999999999999","1.7699805068226124"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((16,), (1, 2, 1), (32, 8, 1), (True, True, False), False)","99999999999999.9","0.0"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((32,), (1, 4, 1), (64, 16, 1), (True, True, False), False)","99999999999999.9","0.0"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((16,), (1, 1, 1), (256, 2, 1), (True, True, False), False)","0.7458","1.4609814963797265"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((32,), (16, 4, 1), (256, 1, 1), (False, False, False), False)","1.8184","0.5992080950285966"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((16,), (2, 2, 1), (128, 2, 1), (False, False, False), False)","1.4106","0.7724372607401107"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((64,), (2, 2, 1), (128, 1, 1), (False, False, False), False)","1.7984000000000002","0.5944172597864767"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((128,), (1, 2, 1), (128, 8, 1), (False, False, False), False)","1.489","0.7179314976494291"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((16,), (2, 2, 1), (16, 64, 1), (True, True, False), False)","99999999999999.9","0.0"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((16,), (4, 16, 1), (64, 1, 1), (True, True, False), False)","2.5626","0.4171544525091703"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((16,), (1, 2, 1), (32, 8, 1), (False, False, False), False)","0.5372","1.9899478778853312"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((64,), (4, 2, 1), (32, 32, 1), (False, False, False), False)","2.9686","0.36010240517415615"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((32,), (8, 1, 1), (64, 4, 1), (False, False, False), False)","2.3024","0.4642981236970118"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((128,), (4, 2, 1), (32, 8, 1), (False, False, False), False)","2.4178","0.4421374803540408"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((64,), (4, 16, 1), (128, 2, 1), (False, False, False), False)","3.0406","0.3515753469709926"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((128,), (16, 16, 1), (512, 1, 1), (False, False, False), False)","14.4648","0.07390354515790055"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((16,), (8, 1, 1), (256, 4, 1), (False, False, False), False)","5.3138","0.20117430087696186"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((16,), (1, 16, 1), (256, 2, 1), (False, False, False), False)","0.5152","2.074922360248447"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((128,), (1, 1, 1), (32, 16, 1), (False, False, False), False)","0.589","1.8149405772495755"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((32,), (2, 1, 1), (16, 32, 1), (True, True, False), False)","0.4502","2.3745002221235008"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((128,), (1, 8, 1), (16, 16, 1), (False, False, False), False)","0.46699999999999997","2.2890792291220556"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((128,), (4, 4, 1), (64, 1, 1), (False, False, False), False)","4.4256","0.24154916847433114"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((16,), (4, 1, 1), (256, 4, 1), (False, False, False), False)","3.2198","0.3320081992670352"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((16,), (2, 8, 1), (512, 2, 1), (False, False, False), False)","1.5614000000000001","0.6846419879595235"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((32,), (4, 4, 1), (16, 32, 1), (False, False, False), False)","1.6329999999999998","0.6546233925290876"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((128,), (16, 1, 1), (512, 2, 1), (False, False, False), False)","11.202200000000001","0.0954276838478156"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((16,), (4, 2, 1), (16, 64, 1), (True, True, False), False)","99999999999999.9","0.0"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((16,), (1, 8, 1), (128, 8, 1), (True, True, False), False)","99999999999999.9","0.0"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((64,), (8, 8, 1), (512, 1, 1), (False, False, False), False)","3.6534","0.2926041495593146"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((16,), (4, 4, 1), (16, 16, 1), (True, True, False), False)","99999999999999.9","0.0"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((16,), (1, 8, 1), (64, 8, 1), (True, True, False), False)","99999999999999.9","0.0"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((64,), (4, 2, 1), (32, 16, 1), (False, False, False), False)","1.502","0.7117177097203728"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((16,), (2, 8, 1), (128, 2, 1), (True, True, False), False)","0.8061999999999999","1.3259737037955843"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((16,), (8, 1, 1), (64, 16, 1), (False, False, False), False)","3.518","0.3038658328595793"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((128,), (16, 8, 1), (512, 1, 1), (False, False, False), False)","7.781999999999999","0.13736828578771526"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((64,), (16, 2, 1), (64, 1, 1), (False, False, False), False)","2.707","0.3949021056520133"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((64,), (2, 2, 1), (32, 32, 1), (False, False, False), False)","1.2432","0.8598777348777348"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((32,), (16, 4, 1), (16, 16, 1), (False, False, False), False)","1.0726","0.9966436695879172"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((32,), (8, 4, 1), (128, 4, 1), (False, False, False), False)","3.8526000000000002","0.27747495198048067"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((32,), (16, 1, 1), (128, 1, 1), (False, False, False), False)","1.7870000000000001","0.5982092893116955"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((16,), (2, 4, 1), (128, 1, 1), (False, False, False), False)","2.022","0.5286844708209694"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((32,), (8, 1, 1), (64, 8, 1), (False, False, False), False)","2.638","0.40523123578468534"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((16,), (16, 2, 1), (128, 1, 1), (False, False, False), False)","1.7102","0.6250730908665653"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((16,), (1, 16, 1), (256, 4, 1), (False, False, False), False)","0.5966","1.7918203151190075"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((64,), (1, 2, 1), (512, 2, 1), (False, False, False), False)","0.8924","1.1978933213805467"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((16,), (1, 8, 1), (256, 1, 1), (True, True, False), False)","1.0322","1.0356520054253051"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((64,), (2, 1, 1), (256, 2, 1), (False, False, False), False)","1.4824","0.7211279007015651"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((32,), (1, 16, 1), (64, 8, 1), (False, False, False), False)","0.4728","2.260998307952623"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((32,), (1, 4, 1), (32, 8, 1), (False, False, False), False)","0.4606","2.320885801128962"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((128,), (16, 1, 1), (32, 8, 1), (False, False, False), False)","2.9425999999999997","0.36328417046149664"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((128,), (16, 2, 1), (64, 8, 1), (False, False, False), False)","5.627000000000001","0.18997689710325213"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((32,), (4, 1, 1), (32, 8, 1), (False, False, False), False)","1.3992","0.7640080045740423"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((128,), (1, 1, 1), (64, 16, 1), (False, False, False), False)","0.6122","1.7461613851682456"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((128,), (4, 4, 1), (256, 1, 1), (False, False, False), False)","3.9674","0.26944598477592374"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((32,), (4, 2, 1), (128, 2, 1), (False, False, False), False)","1.44","0.7423611111111111"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((32,), (8, 2, 1), (128, 8, 1), (False, False, False), False)","4.4512","0.24015995686556432"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((64,), (8, 8, 1), (32, 8, 1), (False, False, False), False)","3.8200000000000003","0.27984293193717275"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((64,), (1, 16, 1), (128, 2, 1), (False, False, False), False)","0.561","1.905525846702317"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((16,), (1, 8, 1), (64, 4, 1), (False, False, False), False)","0.5258","2.03309243058197"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((128,), (8, 1, 1), (512, 1, 1), (False, False, False), False)","3.9042000000000003","0.27380769427795704"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((32,), (1, 1, 1), (256, 1, 1), (False, False, False), False)","1.0722","0.9970154821861592"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((64,), (16, 8, 1), (512, 1, 1), (False, False, False), False)","4.0556","0.26358615248052075"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((128,), (16, 2, 1), (256, 4, 1), (False, False, False), False)","10.5126","0.10168749881095066"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((16,), (4, 1, 1), (16, 16, 1), (True, True, False), False)","0.4424","2.4163652802893307"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((128,), (8, 8, 1), (64, 16, 1), (False, False, False), False)","8.7354","0.12237562103624332"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((16,), (2, 1, 1), (64, 16, 1), (False, False, False), False)","0.9624","1.1107647547797173"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((128,), (8, 2, 1), (128, 8, 1), (False, False, False), False)","6.708799999999999","0.15934295253994754"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((16,), (4, 4, 1), (128, 8, 1), (False, False, False), False)","2.6308","0.4063402767219097"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((32,), (1, 4, 1), (64, 4, 1), (True, True, False), False)","99999999999999.9","0.0"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((128,), (16, 1, 1), (128, 2, 1), (False, False, False), False)","4.5914","0.2328265888400052"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((64,), (2, 8, 1), (16, 16, 1), (False, False, False), False)","1.3592","0.7864920541494997"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((32,), (2, 2, 1), (32, 16, 1), (False, False, False), False)","1.2452","0.8584966270478637"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((64,), (4, 16, 1), (256, 1, 1), (False, False, False), False)","2.3762","0.44987795640097633"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((32,), (16, 4, 1), (32, 32, 1), (False, False, False), False)","1.9809999999999999","0.5396264512872286"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((32,), (4, 2, 1), (256, 1, 1), (False, False, False), False)","1.8519999999999999","0.5772138228941684"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((128,), (4, 1, 1), (256, 2, 1), (False, False, False), False)","3.9472","0.2708248885285772"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((16,), (8, 1, 1), (64, 1, 1), (False, False, False), False)","5.8666","0.1822179797497699"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((128,), (1, 8, 1), (64, 16, 1), (False, False, False), False)","1.1698","0.9138314241750727"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((16,), (2, 16, 1), (64, 4, 1), (False, False, False), False)","1.1364","0.9406898979232663"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((64,), (4, 2, 1), (16, 32, 1), (False, False, False), False)","1.4414","0.7416400721520743"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((32,), (4, 16, 1), (256, 1, 1), (False, False, False), False)","3.5828","0.2983699899519928"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((128,), (4, 2, 1), (512, 1, 1), (False, False, False), False)","2.0116","0.5314177768940147"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((32,), (16, 1, 1), (128, 8, 1), (False, False, False), False)","3.5812","0.29850329498492123"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((32,), (4, 2, 1), (16, 32, 1), (True, True, False), False)","99999999999999.9","0.0"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((128,), (16, 2, 1), (32, 32, 1), (False, False, False), False)","4.947","0.21548413179704873"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((16,), (1, 1, 1), (256, 1, 1), (True, True, False), False)","4.858","0.2194318649650062"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((32,), (4, 1, 1), (16, 32, 1), (True, True, False), False)","99999999999999.9","0.0"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((16,), (2, 4, 1), (64, 4, 1), (True, True, False), False)","0.46959999999999996","2.270017035775128"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((128,), (1, 1, 1), (128, 4, 1), (False, False, False), False)","0.7588","1.404849762783342"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((64,), (4, 4, 1), (64, 16, 1), (False, False, False), False)","3.8464","0.27714226289517474"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((16,), (1, 1, 1), (256, 2, 1), (False, False, False), False)","1.0834","0.9839394498800075"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((32,), (1, 16, 1), (128, 4, 1), (False, False, False), False)","0.4976","2.142282958199357"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((32,), (1, 4, 1), (128, 1, 1), (False, False, False), False)","1.2084","0.882158225753062"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((16,), (2, 1, 1), (512, 1, 1), (False, False, False), False)","1.2064","0.8836206896551725"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((128,), (16, 8, 1), (128, 4, 1), (False, False, False), False)","11.6242","0.09170523562911857"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((16,), (1, 4, 1), (64, 1, 1), (False, False, False), False)","1.137","0.9375549692172384"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((32,), (1, 1, 1), (128, 1, 1), (True, True, False), False)","9.2986","0.11554427548233068"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((64,), (4, 8, 1), (64, 8, 1), (False, False, False), False)","2.2486","0.477808414124344"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((16,), (4, 8, 1), (16, 16, 1), (False, False, False), False)","1.7268000000000001","0.6221913365763261"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((64,), (1, 1, 1), (256, 2, 1), (False, False, False), False)","1.0698","1.0042998691344176"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((64,), (2, 4, 1), (128, 2, 1), (False, False, False), False)","1.1918","0.901493539184427"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((16,), (16, 2, 1), (128, 2, 1), (False, False, False), False)","1.2018","0.8939923448161092"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((16,), (16, 1, 1), (64, 16, 1), (False, False, False), False)","3.2518000000000002","0.33040162371609566"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((128,), (2, 1, 1), (64, 8, 1), (False, False, False), False)","1.5312","0.7016718913270638"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((16,), (16, 2, 1), (32, 32, 1), (False, False, False), False)","1.2454","0.8626947165569294"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((16,), (16, 16, 1), (128, 1, 1), (False, False, False), False)","1.9682","0.5458794837922976"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((32,), (8, 1, 1), (256, 1, 1), (False, False, False), False)","2.5816","0.41617601487449646"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((16,), (4, 2, 1), (512, 2, 1), (False, False, False), False)","1.9564","0.5491719484767942"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((16,), (2, 1, 1), (64, 8, 1), (False, False, False), False)","1.0374","1.0356660882976672"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((64,), (16, 16, 1), (32, 8, 1), (False, False, False), False)","2.8734","0.37391243822649123"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((16,), (16, 2, 1), (128, 8, 1), (False, False, False), False)","1.7372","0.6184664978125719"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((64,), (1, 1, 1), (16, 32, 1), (True, True, False), False)","99999999999999.9","0.0"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((16,), (2, 1, 1), (128, 4, 1), (False, False, False), False)","1.517","0.7081081081081082"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((128,), (2, 4, 1), (64, 16, 1), (False, False, False), False)","2.1124","0.5"
"complex_gemm_soa_merged_SoA_128_32768_512","complex_gemm_soa_merged_111","((64,), (8, 2, 1), (512, 1, 1), (False, False, False), False)","3.1434","0.3360055990328943"
