SDFG,Kernel,Config,Time,Speedup
"gpu_usu_transposed_514","kernel_22","((1,), (1, 1, 1), (32, 4, 8), (False, False, False), False)","1.8232","1.554848617814831"
"gpu_usu_transposed_514","kernel_22","((1,), (1, 2, 2), (4, 32, 8), (False, False, False), False)","0.7394000000000001","3.8339193941033267"
"gpu_usu_transposed_514","kernel_22","((1,), (1, 2, 16), (4, 2, 32), (False, False, False), False)","2.2872","1.239419377404687"
"gpu_usu_transposed_514","kernel_22","((1,), (2, 4, 4), (256, 1, 1), (False, False, False), False)","4.8668","0.5824771924056875"
"gpu_usu_transposed_514","kernel_22","((1,), (8, 2, 1), (32, 2, 8), (False, False, False), False)","2.9059999999999997","0.9754989676531316"
"gpu_usu_transposed_514","kernel_22","((1,), (8, 1, 4), (64, 2, 1), (False, False, False), False)","4.1652000000000005","0.6805915682320176"
"gpu_usu_transposed_514","kernel_22","((1,), (2, 2, 2), (64, 2, 2), (False, False, False), False)","3.5514","0.7982204201160106"
"gpu_usu_transposed_514","kernel_22","((1,), (16, 2, 1), (4, 32, 4), (False, False, False), False)","1.3965999999999998","2.0297866246598883"
"gpu_usu_transposed_514","kernel_22","((1,), (1, 2, 16), (16, 16, 1), (False, False, False), False)","0.8196","3.4587603709126404"
"gpu_usu_transposed_514","kernel_22","((1,), (8, 2, 1), (16, 16, 1), (False, False, False), False)","1.535","1.8467752442996743"
"gpu_usu_transposed_514","kernel_22","((1,), (2, 2, 1), (32, 8, 2), (False, False, False), False)","1.8154","1.5615291395835629"
"gpu_usu_transposed_514","kernel_22","((1,), (2, 1, 1), (64, 4, 2), (False, False, False), False)","2.7952000000000004","1.0141671436748712"
"gpu_usu_transposed_514","kernel_22","((1,), (1, 16, 2), (128, 2, 1), (False, False, False), False)","4.7942","0.591297818196988"
"gpu_usu_transposed_514","kernel_22","((1,), (1, 2, 8), (8, 16, 8), (False, False, False), False)","0.853","3.3233294255568584"
"gpu_usu_transposed_514","kernel_22","((1,), (2, 1, 2), (4, 16, 4), (False, False, False), False)","1.0878","2.6059937488508913"
"gpu_usu_transposed_514","kernel_22","((1,), (8, 1, 1), (64, 2, 2), (False, False, False), False)","3.7342","0.7591451984360773"
"gpu_usu_transposed_514","kernel_22","((1,), (2, 1, 2), (2, 2, 16), (False, False, False), False)","3.9176","0.7236062895650398"
"gpu_usu_transposed_514","kernel_22","((1,), (1, 2, 16), (8, 2, 16), (False, False, False), False)","1.9234000000000002","1.473848393469897"
"gpu_usu_transposed_514","kernel_22","((1,), (1, 2, 4), (16, 32, 2), (False, False, False), False)","0.8211999999999999","3.4520214320506577"
"gpu_usu_transposed_514","kernel_22","((1,), (2, 8, 2), (2, 32, 8), (False, False, False), False)","2.7816","1.0191256830601092"
"gpu_usu_transposed_514","kernel_22","((1,), (4, 2, 4), (4, 16, 4), (False, False, False), False)","1.3808","2.0530127462340673"
"gpu_usu_transposed_514","kernel_22","((1,), (1, 16, 1), (8, 2, 16), (False, False, False), False)","4.828","0.5871582435791217"
"gpu_usu_transposed_514","kernel_22","((1,), (1, 2, 1), (2, 32, 8), (False, False, False), False)","0.731","3.8779753761969906"
"gpu_usu_transposed_514","kernel_22","((1,), (1, 1, 4), (8, 2, 32), (False, False, False), False)","3.0425999999999997","0.9317031486228884"
"gpu_usu_transposed_514","kernel_22","((1,), (4, 1, 8), (64, 4, 1), (False, False, False), False)","3.1246","0.9072521282724189"
