SDFG,Kernel,Config,Time,Speedup
"gpu_usu_transposed_1026","kernel_22","((1,), (1, 1, 1), (32, 4, 8), (False, False, False), False)","14.493799999999998","1.5155307786777794"
"gpu_usu_transposed_1026","kernel_22","((1,), (1, 2, 2), (4, 32, 8), (False, False, False), False)","123.7222","0.17754129816637595"
"gpu_usu_transposed_1026","kernel_22","((1,), (1, 2, 16), (4, 2, 32), (False, False, False), False)","482.8384","0.04549306765990443"
"gpu_usu_transposed_1026","kernel_22","((1,), (2, 4, 4), (256, 1, 1), (False, False, False), False)","1490.087","0.014741286918146388"
"gpu_usu_transposed_1026","kernel_22","((1,), (8, 2, 1), (32, 2, 8), (False, False, False), False)","850.7906","0.02581810377312584"
"gpu_usu_transposed_1026","kernel_22","((1,), (8, 1, 4), (64, 2, 1), (False, False, False), False)","1095.1164","0.020057959135668133"
"gpu_usu_transposed_1026","kernel_22","((1,), (2, 2, 2), (64, 2, 2), (False, False, False), False)","936.3363999999999","0.02345930372887351"
"gpu_usu_transposed_1026","kernel_22","((1,), (16, 2, 1), (4, 32, 4), (False, False, False), False)","254.0456","0.08646400488731155"
"gpu_usu_transposed_1026","kernel_22","((1,), (1, 2, 16), (16, 16, 1), (False, False, False), False)","152.9786","0.14358740372836462"
"gpu_usu_transposed_1026","kernel_22","((1,), (8, 2, 1), (16, 16, 1), (False, False, False), False)","316.1168","0.0694863417572239"
"gpu_usu_transposed_1026","kernel_22","((1,), (2, 2, 1), (32, 8, 2), (False, False, False), False)","359.8818","0.06103615131412591"
"gpu_usu_transposed_1026","kernel_22","((1,), (2, 1, 1), (64, 4, 2), (False, False, False), False)","422.48720000000003","0.051991634302767036"
"gpu_usu_transposed_1026","kernel_22","((1,), (1, 16, 2), (128, 2, 1), (False, False, False), False)","1444.5678","0.015205793732907516"
"gpu_usu_transposed_1026","kernel_22","((1,), (1, 2, 8), (8, 16, 8), (False, False, False), False)","154.3548","0.14230720392239177"
"gpu_usu_transposed_1026","kernel_22","((1,), (2, 1, 2), (4, 16, 4), (False, False, False), False)","193.1336","0.11373370557997158"
"gpu_usu_transposed_1026","kernel_22","((1,), (8, 1, 1), (64, 2, 2), (False, False, False), False)","935.6188","0.023477296522900138"
"gpu_usu_transposed_1026","kernel_22","((1,), (2, 1, 2), (2, 2, 16), (False, False, False), False)","830.3564","0.02645346022503108"
"gpu_usu_transposed_1026","kernel_22","((1,), (1, 2, 16), (8, 2, 16), (False, False, False), False)","485.1508","0.04527623163766812"
"gpu_usu_transposed_1026","kernel_22","((1,), (1, 2, 4), (16, 32, 2), (False, False, False), False)","138.136","0.1590157525916488"
"gpu_usu_transposed_1026","kernel_22","((1,), (2, 8, 2), (2, 32, 8), (False, False, False), False)","822.2296","0.02671492244988504"
"gpu_usu_transposed_1026","kernel_22","((1,), (4, 2, 4), (4, 16, 4), (False, False, False), False)","275.6596","0.07968450944570767"
"gpu_usu_transposed_1026","kernel_22","((1,), (1, 16, 1), (8, 2, 16), (False, False, False), False)","1483.0182","0.014811551200113389"
"gpu_usu_transposed_1026","kernel_22","((1,), (1, 2, 1), (2, 32, 8), (False, False, False), False)","123.5088","0.17784805617089633"
"gpu_usu_transposed_1026","kernel_22","((1,), (1, 1, 4), (8, 2, 32), (False, False, False), False)","835.7252000000001","0.02628351998958509"
"gpu_usu_transposed_1026","kernel_22","((1,), (4, 1, 8), (64, 4, 1), (False, False, False), False)","738.1265999999999","0.029758851665825346"
"gpu_usu_transposed_1026","kernel_22","((1,), (16, 2, 1), (32, 32, 1), (False, False, False), False)","471.8068","0.046556768575611876"
"gpu_usu_transposed_1026","kernel_22","((1,), (4, 2, 1), (32, 2, 1), (False, False, False), False)","713.1604","0.030800644567477383"
"gpu_usu_transposed_1026","kernel_22","((1,), (16, 1, 1), (2, 8, 32), (False, False, False), False)","290.6826","0.07556627056452639"
"gpu_usu_transposed_1026","kernel_22","((1,), (4, 2, 1), (2, 32, 4), (False, False, False), False)","230.3716","0.09534942675225591"
"gpu_usu_transposed_1026","kernel_22","((1,), (2, 16, 1), (256, 1, 1), (False, False, False), False)","1558.9732","0.014089915080002657"
"gpu_usu_transposed_1026","kernel_22","((1,), (1, 8, 2), (128, 4, 1), (False, False, False), False)","388.1924","0.05658482752367124"
"gpu_usu_transposed_1026","kernel_22","((1,), (1, 2, 2), (64, 16, 1), (False, False, False), False)","269.8486","0.08140045936869786"
"gpu_usu_transposed_1026","kernel_22","((1,), (2, 2, 8), (1, 32, 32), (False, False, False), False)","124.2376","0.17680476763878245"
"gpu_usu_transposed_1026","kernel_22","((1,), (1, 1, 16), (32, 8, 1), (False, False, False), False)","341.597","0.06430325793259309"
"gpu_usu_transposed_1026","kernel_22","((1,), (1, 8, 2), (1, 16, 4), (False, False, False), False)","143.095","0.15350501415143783"
"gpu_usu_transposed_1026","kernel_22","((1,), (4, 4, 2), (32, 2, 16), (False, False, False), False)","979.8709999999999","0.022417032446107703"
"gpu_usu_transposed_1026","kernel_22","((1,), (8, 1, 1), (1, 8, 32), (False, False, False), False)","286.5482","0.07665656249105735"
"gpu_usu_transposed_1026","kernel_22","((1,), (1, 16, 2), (4, 16, 8), (False, False, False), False)","1483.6258","0.014805485318467768"
"gpu_usu_transposed_1026","kernel_22","((1,), (2, 4, 1), (32, 32, 1), (False, False, False), False)","540.4604","0.04064275569495933"
"gpu_usu_transposed_1026","kernel_22","((1,), (16, 1, 2), (32, 4, 8), (False, False, False), False)","593.264","0.03702533779228134"
"gpu_usu_transposed_1026","kernel_22","((1,), (2, 16, 1), (1, 16, 4), (False, False, False), False)","1306.933","0.016807135484374486"
"gpu_usu_transposed_1026","kernel_22","((1,), (1, 4, 1), (16, 2, 2), (False, False, False), False)","289.5374","0.07586515593495002"
"gpu_usu_transposed_1026","kernel_22","((1,), (1, 4, 1), (1, 16, 32), (False, False, False), False)","124.196","0.17686398917839544"
"gpu_usu_transposed_1026","kernel_22","((1,), (4, 4, 2), (4, 32, 8), (False, False, False), False)","454.21139999999997","0.048360300952375916"
"gpu_usu_transposed_1026","kernel_22","((1,), (2, 4, 1), (16, 8, 8), (False, False, False), False)","570.5086","0.03850213651468181"
"gpu_usu_transposed_1026","kernel_22","((1,), (1, 4, 2), (8, 16, 1), (False, False, False), False)","134.9972","0.1627130044178694"
"gpu_usu_transposed_1026","kernel_22","((1,), (4, 1, 2), (4, 32, 4), (False, False, False), False)","149.16379999999998","0.14725958979323403"
"gpu_usu_transposed_1026","kernel_22","((1,), (1, 4, 4), (4, 8, 32), (False, False, False), False)","147.6384","0.14878107592604634"
"gpu_usu_transposed_1026","kernel_22","((1,), (1, 1, 2), (8, 8, 16), (False, False, False), False)","285.576","0.07691752808359245"
"gpu_usu_transposed_1026","kernel_22","((1,), (1, 4, 4), (32, 4, 1), (False, False, False), False)","255.477","0.08597955980381795"
